Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
Faroe Islands,Denmark,61.8926,-6.9118,4/19/2020,185,0,176,9,Europe
Greenland,Greenland,71.7069,-42.6043,4/19/2020,11,0,11,0,Europe
French Guiana,France,3.9339,-53.1258,4/19/2020,96,0,64,32,Europe
French Polynesia,France,-17.6797,149.4068,4/19/2020,55,0,2,53,Europe
Guadeloupe,France,16.265,-61.551,4/19/2020,148,8,73,67,Europe
Mayotte,France,-12.8275,45.166244,4/19/2020,271,4,117,150,Europe
New Caledonia,France,-20.904305,165.618042,4/19/2020,18,0,15,3,Europe
Reunion,France,-21.1151,55.5364,4/19/2020,408,0,237,171,Europe
Saint Barthelemy,France,17.9,-62.8333,4/19/2020,6,0,5,1,Europe
St Martin,France,18.0708,-63.0501,4/19/2020,37,2,19,16,Europe
Martinique,France,14.6415,-61.0242,4/19/2020,163,12,73,78,Europe
Aruba,Netherlands,12.5211,-69.9683,4/19/2020,97,2,49,46,Europe
Curacao,Netherlands,12.1696,-68.99,4/19/2020,14,1,11,2,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,4/19/2020,67,10,12,45,Europe
Bermuda,United Kingdom,32.3078,-64.7505,4/19/2020,86,5,35,46,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,4/19/2020,61,1,7,53,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,4/19/2020,488,21,73,394,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,4/19/2020,132,0,120,12,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,4/19/2020,298,6,193,99,Europe
Montserrat,United Kingdom,16.742498,-62.187366,4/19/2020,11,0,2,9,Europe
Northwest Territories,Canada,64.8255,-124.8457,4/19/2020,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,4/19/2020,9,0,0,9,Americas
Anguilla,United Kingdom,18.2206,-63.0686,4/19/2020,3,0,1,2,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,4/19/2020,4,1,2,1,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,4/19/2020,11,1,0,10,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/19/2020,11,0,3,8,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/19/2020,1,0,0,1,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,4/20/2020,104,3,91,10,Western Pacific
New South Wales,Australia,-33.8688,151.2093,4/20/2020,2963,26,1379,1558,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,4/20/2020,28,0,12,16,Western Pacific
Queensland,Australia,-27.4698,153.0251,4/20/2020,1019,6,738,275,Western Pacific
South Australia,Australia,-34.9285,138.6007,4/20/2020,435,4,369,62,Western Pacific
Tasmania,Australia,-42.8821,147.3272,4/20/2020,200,7,71,122,Western Pacific
Victoria,Australia,-37.8136,144.9631,4/20/2020,1329,14,1196,119,Western Pacific
Western Australia,Australia,-31.9505,115.8605,4/20/2020,545,7,435,103,Western Pacific
Alberta,Canada,53.9333,-116.5765,4/20/2020,2908,59,0,2849,Americas
British Columbia,Canada,53.7267,-127.6476,4/20/2020,1647,82,0,1565,Americas
Manitoba,Canada,53.7609,-98.8139,4/20/2020,254,6,0,248,Americas
New Brunswick,Canada,46.5653,-66.4619,4/20/2020,118,0,0,118,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/20/2020,257,3,0,254,Americas
Nova Scotia,Canada,44.682,-63.7443,4/20/2020,721,9,0,712,Americas
Ontario,Canada,51.2538,-85.3232,4/20/2020,12063,624,0,11439,Americas
Prince Edward Island,Canada,46.5107,-63.4168,4/20/2020,26,0,0,26,Americas
Quebec,Canada,52.9399,-73.5491,4/20/2020,19319,939,0,18380,Americas
Saskatchewan,Canada,52.9399,-106.4509,4/20/2020,316,4,0,312,Americas
Anhui,China,31.8257,117.2264,4/20/2020,991,6,984,1,Western Pacific
Beijing,China,40.1824,116.4142,4/20/2020,593,8,514,71,Western Pacific
Chongqing,China,30.0572,107.874,4/20/2020,579,6,570,3,Western Pacific
Fujian,China,26.0789,117.9874,4/20/2020,355,1,339,15,Western Pacific
Gansu,China,35.7518,104.2861,4/20/2020,139,2,137,0,Western Pacific
Guangdong,China,23.3417,113.4244,4/20/2020,1581,8,1494,79,Western Pacific
Guangxi,China,23.8298,108.7881,4/20/2020,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,4/20/2020,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,4/20/2020,168,6,162,0,Western Pacific
Hebei,China,39.549,116.1306,4/20/2020,328,6,0,322,Western Pacific
Heilongjiang,China,47.862,127.7615,4/20/2020,905,13,472,420,Western Pacific
Henan,China,37.8957,114.9042,4/20/2020,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,4/20/2020,1025,4,630,391,Western Pacific
Hubei,China,30.9756,112.2707,4/20/2020,68128,4512,63511,105,Western Pacific
Hunan,China,27.6104,111.7088,4/20/2020,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,4/20/2020,194,1,104,89,Western Pacific
Jiangsu,China,32.9711,119.455,4/20/2020,653,0,643,10,Western Pacific
Jiangxi,China,27.614,115.7221,4/20/2020,937,1,936,0,Western Pacific
Jilin,China,43.6661,126.1923,4/20/2020,104,1,97,6,Western Pacific
Liaoning,China,41.2956,122.6085,4/20/2020,146,2,143,1,Western Pacific
Macau,China,22.1667,113.55,4/20/2020,45,0,22,23,Western Pacific
Ningxia,China,37.2692,106.1655,4/20/2020,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,4/20/2020,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,4/20/2020,256,3,252,1,Western Pacific
Shandong,China,36.3427,118.1498,4/20/2020,787,7,765,15,Western Pacific
Shanghai,China,31.202,121.4491,4/20/2020,638,7,530,101,Western Pacific
Shanxi,China,37.5777,112.2922,4/20/2020,197,0,135,62,Western Pacific
Sichuan,China,30.6171,102.7103,4/20/2020,561,3,554,4,Western Pacific
Tianjin,China,39.3054,117.323,4/20/2020,189,3,174,12,Western Pacific
Tibet,China,31.6927,88.0924,4/20/2020,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,4/20/2020,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,4/20/2020,184,2,178,4,Western Pacific
Zhejiang,China,29.1832,120.0934,4/20/2020,1268,1,1249,18,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,4/20/2020,185,0,176,9,Europe
Greenland,Greenland,71.7069,-42.6043,4/20/2020,11,0,11,0,Europe
French Guiana,France,3.9339,-53.1258,4/20/2020,97,1,69,27,Europe
French Polynesia,France,-17.6797,149.4068,4/20/2020,56,0,19,37,Europe
Guadeloupe,France,16.265,-61.551,4/20/2020,148,8,73,67,Europe
Mayotte,France,-12.8275,45.166244,4/20/2020,271,4,117,150,Europe
New Caledonia,France,-20.904305,165.618042,4/20/2020,18,0,15,3,Europe
Reunion,France,-21.1151,55.5364,4/20/2020,408,0,237,171,Europe
Saint Barthelemy,France,17.9,-62.8333,4/20/2020,6,0,5,1,Europe
St Martin,France,18.0708,-63.0501,4/20/2020,37,2,19,16,Europe
Martinique,France,14.6415,-61.0242,4/20/2020,163,12,73,78,Europe
Aruba,Netherlands,12.5211,-69.9683,4/20/2020,97,2,49,46,Europe
Curacao,Netherlands,12.1696,-68.99,4/20/2020,14,1,11,2,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,4/20/2020,67,10,12,45,Europe
Bermuda,United Kingdom,32.3078,-64.7505,4/20/2020,86,5,37,44,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,4/20/2020,66,1,7,58,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,4/20/2020,488,24,73,391,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,4/20/2020,132,0,120,12,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,4/20/2020,300,9,200,91,Europe
Montserrat,United Kingdom,16.742498,-62.187366,4/20/2020,11,0,2,9,Europe
Northwest Territories,Canada,64.8255,-124.8457,4/20/2020,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,4/20/2020,11,0,0,11,Americas
Anguilla,United Kingdom,18.2206,-63.0686,4/20/2020,3,0,1,2,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,4/20/2020,5,1,3,1,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,4/20/2020,11,1,0,10,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/20/2020,11,0,3,8,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/20/2020,1,0,0,1,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,4/21/2020,104,3,92,9,Western Pacific
New South Wales,Australia,-33.8688,151.2093,4/21/2020,2969,26,1755,1188,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,4/21/2020,28,0,15,13,Western Pacific
Queensland,Australia,-27.4698,153.0251,4/21/2020,1024,6,738,280,Western Pacific
South Australia,Australia,-34.9285,138.6007,4/21/2020,437,4,376,57,Western Pacific
Tasmania,Australia,-42.8821,147.3272,4/21/2020,201,7,74,120,Western Pacific
Victoria,Australia,-37.8136,144.9631,4/21/2020,1336,14,1202,120,Western Pacific
Western Australia,Australia,-31.9505,115.8605,4/21/2020,546,7,443,96,Western Pacific
Alberta,Canada,53.9333,-116.5765,4/21/2020,3095,61,0,3034,Americas
British Columbia,Canada,53.7267,-127.6476,4/21/2020,1724,87,0,1637,Americas
Manitoba,Canada,53.7609,-98.8139,4/21/2020,255,6,0,249,Americas
New Brunswick,Canada,46.5653,-66.4619,4/21/2020,118,0,0,118,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/21/2020,257,3,0,254,Americas
Nova Scotia,Canada,44.682,-63.7443,4/21/2020,737,10,0,727,Americas
Ontario,Canada,51.2538,-85.3232,4/21/2020,12715,694,0,12021,Americas
Prince Edward Island,Canada,46.5107,-63.4168,4/21/2020,26,0,0,26,Americas
Quebec,Canada,52.9399,-73.5491,4/21/2020,20126,1044,0,19082,Americas
Saskatchewan,Canada,52.9399,-106.4509,4/21/2020,320,4,0,316,Americas
Anhui,China,31.8257,117.2264,4/21/2020,991,6,984,1,Western Pacific
Beijing,China,40.1824,116.4142,4/21/2020,593,8,516,69,Western Pacific
Chongqing,China,30.0572,107.874,4/21/2020,579,6,570,3,Western Pacific
Fujian,China,26.0789,117.9874,4/21/2020,355,1,341,13,Western Pacific
Gansu,China,35.7518,104.2861,4/21/2020,139,2,137,0,Western Pacific
Guangdong,China,23.3417,113.4244,4/21/2020,1582,8,1501,73,Western Pacific
Guangxi,China,23.8298,108.7881,4/21/2020,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,4/21/2020,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,4/21/2020,168,6,162,0,Western Pacific
Hebei,China,39.549,116.1306,4/21/2020,328,6,0,322,Western Pacific
Heilongjiang,China,47.862,127.7615,4/21/2020,913,13,475,425,Western Pacific
Henan,China,37.8957,114.9042,4/21/2020,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,4/21/2020,1029,4,650,375,Western Pacific
Hubei,China,30.9756,112.2707,4/21/2020,68128,4512,63514,102,Western Pacific
Hunan,China,27.6104,111.7088,4/21/2020,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,4/21/2020,194,1,108,85,Western Pacific
Jiangsu,China,32.9711,119.455,4/21/2020,653,0,644,9,Western Pacific
Jiangxi,China,27.614,115.7221,4/21/2020,937,1,936,0,Western Pacific
Jilin,China,43.6661,126.1923,4/21/2020,106,1,97,8,Western Pacific
Liaoning,China,41.2956,122.6085,4/21/2020,146,2,143,1,Western Pacific
Macau,China,22.1667,113.55,4/21/2020,45,0,24,21,Western Pacific
Ningxia,China,37.2692,106.1655,4/21/2020,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,4/21/2020,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,4/21/2020,277,3,253,21,Western Pacific
Shandong,China,36.3427,118.1498,4/21/2020,787,7,765,15,Western Pacific
Shanghai,China,31.202,121.4491,4/21/2020,638,7,530,101,Western Pacific
Shanxi,China,37.5777,112.2922,4/21/2020,197,0,140,57,Western Pacific
Sichuan,China,30.6171,102.7103,4/21/2020,561,3,554,4,Western Pacific
Tianjin,China,39.3054,117.323,4/21/2020,189,3,176,10,Western Pacific
Tibet,China,31.6927,88.0924,4/21/2020,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,4/21/2020,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,4/21/2020,184,2,178,4,Western Pacific
Zhejiang,China,29.1832,120.0934,4/21/2020,1268,1,1251,16,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,4/21/2020,185,0,178,7,Europe
Greenland,Greenland,71.7069,-42.6043,4/21/2020,11,0,11,0,Europe
French Guiana,France,3.9339,-53.1258,4/21/2020,97,1,76,20,Europe
French Polynesia,France,-17.6797,149.4068,4/21/2020,56,0,19,37,Europe
Guadeloupe,France,16.265,-61.551,4/21/2020,148,12,73,63,Europe
Mayotte,France,-12.8275,45.166244,4/21/2020,311,4,117,190,Europe
New Caledonia,France,-20.904305,165.618042,4/21/2020,18,0,17,1,Europe
Reunion,France,-21.1151,55.5364,4/21/2020,410,0,238,172,Europe
Saint Barthelemy,France,17.9,-62.8333,4/21/2020,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,4/21/2020,37,2,19,16,Europe
Martinique,France,14.6415,-61.0242,4/21/2020,163,14,73,76,Europe
Aruba,Netherlands,12.5211,-69.9683,4/21/2020,97,2,51,44,Europe
Curacao,Netherlands,12.1696,-68.99,4/21/2020,14,1,11,2,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,4/21/2020,67,10,12,45,Europe
Bermuda,United Kingdom,32.3078,-64.7505,4/21/2020,86,5,37,44,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,4/21/2020,66,1,7,58,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,4/21/2020,496,24,256,216,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,4/21/2020,132,0,120,12,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,4/21/2020,307,9,209,89,Europe
Montserrat,United Kingdom,16.742498,-62.187366,4/21/2020,11,0,2,9,Europe
Northwest Territories,Canada,64.8255,-124.8457,4/21/2020,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,4/21/2020,11,0,0,11,Americas
Anguilla,United Kingdom,18.2206,-63.0686,4/21/2020,3,0,1,2,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,4/21/2020,5,1,3,1,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,4/21/2020,11,1,0,10,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/21/2020,11,0,3,8,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/21/2020,1,0,0,1,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,4/22/2020,104,3,93,8,Western Pacific
New South Wales,Australia,-33.8688,151.2093,4/22/2020,2971,26,1926,1019,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,4/22/2020,28,0,16,12,Western Pacific
Queensland,Australia,-27.4698,153.0251,4/22/2020,1024,6,738,280,Western Pacific
South Australia,Australia,-34.9285,138.6007,4/22/2020,438,4,388,46,Western Pacific
Tasmania,Australia,-42.8821,147.3272,4/22/2020,205,7,77,121,Western Pacific
Victoria,Australia,-37.8136,144.9631,4/22/2020,1336,14,1243,79,Western Pacific
Western Australia,Australia,-31.9505,115.8605,4/22/2020,546,7,451,88,Western Pacific
Alberta,Canada,53.9333,-116.5765,4/22/2020,3401,66,0,3335,Americas
British Columbia,Canada,53.7267,-127.6476,4/22/2020,1795,90,0,1705,Americas
Manitoba,Canada,53.7609,-98.8139,4/22/2020,257,6,0,251,Americas
New Brunswick,Canada,46.5653,-66.4619,4/22/2020,118,0,0,118,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/22/2020,256,3,0,253,Americas
Nova Scotia,Canada,44.682,-63.7443,4/22/2020,772,12,0,760,Americas
Ontario,Canada,51.2538,-85.3232,4/22/2020,13718,762,0,12956,Americas
Prince Edward Island,Canada,46.5107,-63.4168,4/22/2020,26,0,0,26,Americas
Quebec,Canada,52.9399,-73.5491,4/22/2020,20965,1134,0,19831,Americas
Saskatchewan,Canada,52.9399,-106.4509,4/22/2020,326,4,0,322,Americas
Anhui,China,31.8257,117.2264,4/22/2020,991,6,984,1,Western Pacific
Beijing,China,40.1824,116.4142,4/22/2020,593,8,518,67,Western Pacific
Chongqing,China,30.0572,107.874,4/22/2020,579,6,570,3,Western Pacific
Fujian,China,26.0789,117.9874,4/22/2020,355,1,342,12,Western Pacific
Gansu,China,35.7518,104.2861,4/22/2020,139,2,137,0,Western Pacific
Guangdong,China,23.3417,113.4244,4/22/2020,1582,8,1511,63,Western Pacific
Guangxi,China,23.8298,108.7881,4/22/2020,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,4/22/2020,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,4/22/2020,168,6,162,0,Western Pacific
Hebei,China,39.549,116.1306,4/22/2020,328,6,0,322,Western Pacific
Heilongjiang,China,47.862,127.7615,4/22/2020,921,13,479,429,Western Pacific
Henan,China,37.8957,114.9042,4/22/2020,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,4/22/2020,1033,4,678,351,Western Pacific
Hubei,China,30.9756,112.2707,4/22/2020,68128,4512,63519,97,Western Pacific
Hunan,China,27.6104,111.7088,4/22/2020,1019,4,1015,0,Western Pacific
Inner Mongolia,China,44.0935,113.9448,4/22/2020,194,1,108,85,Western Pacific
Jiangsu,China,32.9711,119.455,4/22/2020,653,0,645,8,Western Pacific
Jiangxi,China,27.614,115.7221,4/22/2020,937,1,936,0,Western Pacific
Jilin,China,43.6661,126.1923,4/22/2020,106,1,98,7,Western Pacific
Liaoning,China,41.2956,122.6085,4/22/2020,146,2,143,1,Western Pacific
Macau,China,22.1667,113.55,4/22/2020,45,0,26,19,Western Pacific
Ningxia,China,37.2692,106.1655,4/22/2020,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,4/22/2020,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,4/22/2020,279,3,253,23,Western Pacific
Shandong,China,36.3427,118.1498,4/22/2020,787,7,766,14,Western Pacific
Shanghai,China,31.202,121.4491,4/22/2020,639,7,534,98,Western Pacific
Shanxi,China,37.5777,112.2922,4/22/2020,197,0,140,57,Western Pacific
Sichuan,China,30.6171,102.7103,4/22/2020,561,3,556,2,Western Pacific
Tianjin,China,39.3054,117.323,4/22/2020,189,3,176,10,Western Pacific
Tibet,China,31.6927,88.0924,4/22/2020,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,4/22/2020,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,4/22/2020,184,2,178,4,Western Pacific
Zhejiang,China,29.1832,120.0934,4/22/2020,1268,1,1252,15,Western Pacific
Faroe Islands,Denmark,61.8926,-6.9118,4/22/2020,185,0,178,7,Europe
Greenland,Greenland,71.7069,-42.6043,4/22/2020,11,0,11,0,Europe
French Guiana,France,3.9339,-53.1258,4/22/2020,97,1,83,13,Europe
French Polynesia,France,-17.6797,149.4068,4/22/2020,57,0,35,22,Europe
Guadeloupe,France,16.265,-61.551,4/22/2020,148,12,73,63,Europe
Mayotte,France,-12.8275,45.166244,4/22/2020,326,4,125,197,Europe
New Caledonia,France,-20.904305,165.618042,4/22/2020,18,0,17,1,Europe
Reunion,France,-21.1151,55.5364,4/22/2020,410,0,238,172,Europe
Saint Barthelemy,France,17.9,-62.8333,4/22/2020,6,0,6,0,Europe
St Martin,France,18.0708,-63.0501,4/22/2020,38,2,19,17,Europe
Martinique,France,14.6415,-61.0242,4/22/2020,164,14,73,77,Europe
Aruba,Netherlands,12.5211,-69.9683,4/22/2020,100,2,68,30,Europe
Curacao,Netherlands,12.1696,-68.99,4/22/2020,14,1,11,2,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,4/22/2020,71,11,22,38,Europe
Bermuda,United Kingdom,32.3078,-64.7505,4/22/2020,99,5,39,55,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,4/22/2020,66,1,7,58,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,4/22/2020,498,28,285,185,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,4/22/2020,132,0,127,5,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,4/22/2020,307,15,212,80,Europe
Montserrat,United Kingdom,16.742498,-62.187366,4/22/2020,11,0,2,9,Europe
Northwest Territories,Canada,64.8255,-124.8457,4/22/2020,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,4/22/2020,11,0,0,11,Americas
Anguilla,United Kingdom,18.2206,-63.0686,4/22/2020,3,0,1,2,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,4/22/2020,5,1,3,1,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,4/22/2020,11,1,4,6,Europe
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,4/22/2020,11,0,3,8,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,4/22/2020,1,0,0,1,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,4/23/2020,104,3,93,8,Western Pacific
New South Wales,Australia,-33.8688,151.2093,4/23/2020,2976,31,2006,939,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,4/23/2020,28,0,16,12,Western Pacific
Queensland,Australia,-27.4698,153.0251,4/23/2020,1026,6,738,282,Western Pacific
South Australia,Australia,-34.9285,138.6007,4/23/2020,438,4,394,40,Western Pacific
Tasmania,Australia,-42.8821,147.3272,4/23/2020,207,8,91,108,Western Pacific
Victoria,Australia,-37.8136,144.9631,4/23/2020,1337,16,1251,70,Western Pacific
Western Australia,Australia,-31.9505,115.8605,4/23/2020,546,7,458,81,Western Pacific
Alberta,Canada,53.9333,-116.5765,4/23/2020,3720,68,0,3652,Americas
British Columbia,Canada,53.7267,-127.6476,4/23/2020,1824,94,0,1730,Americas
Manitoba,Canada,53.7609,-98.8139,4/23/2020,262,6,0,256,Americas
New Brunswick,Canada,46.5653,-66.4619,4/23/2020,118,0,0,118,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,4/23/2020,256,3,0,253,Americas
Nova Scotia,Canada,44.682,-63.7443,4/23/2020,827,16,0,811,Americas
Ontario,Canada,51.2538,-85.3232,4/23/2020,14068,806,0,13262,Americas
Prince Edward Island,Canada,46.5107,-63.4168,4/23/2020,26,0,0,26,Americas
Quebec,Canada,52.9399,-73.5491,4/23/2020,21838,1243,0,20595,Americas
Saskatchewan,Canada,52.9399,-106.4509,4/23/2020,331,4,0,327,Americas
Anhui,China,31.8257,117.2264,4/23/2020,991,6,984,1,Western Pacific
Beijing,China,40.1824,116.4142,4/23/2020,593,8,524,61,Western Pacific
Chongqing,China,30.0572,107.874,4/23/2020,579,6,573,0,Western Pacific
Fujian,China,26.0789,117.9874,4/23/2020,355,1,346,8,Western Pacific
Gansu,China,35.7518,104.2861,4/23/2020,139,2,137,0,Western Pacific
Guangdong,China,23.3417,113.4244,4/23/2020,1585,8,1528,49,Western Pacific
Guangxi,China,23.8298,108.7881,4/23/2020,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,4/23/2020,147,2,145,0,Western Pacific
Hainan,China,19.1959,109.7453,4/23/2020,168,6,162,0,Western Pacific
Hebei,China,39.549,116.1306,4/23/2020,328,6,0,322,Western Pacific
